,Random_state,Optimal_Nfeat,Optimal_C,CV_AUC,CV_AUC_SD,Test_AUC,CV_AUC_lowCI,CV_AUC_highCI
0,237,40,0.9000000000000001,0.8385527515962299,0.06241064290548236,0.8142153413089374,0.7135898056076093,0.9148408770102654
0,238,35,0.5000000000000001,0.8303305390261911,0.025858140755585447,0.7565095003518649,0.6487301958853746,0.864288804818355
0,239,45,0.5000000000000001,0.8163380098162707,0.07379154101423234,0.8106966924700916,0.7136130992370291,0.9077802857031538
0,240,45,0.7000000000000001,0.7942492290318377,0.10520067300997175,0.8296973961998593,0.7264294970324859,0.9329652953672324
0,241,45,0.30000000000000004,0.8131390348781654,0.08314309831014952,0.8106966924700916,0.7138047553514902,0.9075886295886927
0,242,40,0.5000000000000001,0.8200147678408548,0.08583711338036196,0.7551020408163266,0.6422995303150167,0.8679045513176364
0,243,35,0.9000000000000001,0.8213959953090388,0.050045055429823224,0.8564391273750879,0.769308291298519,0.9435699634516568
0,244,45,1.0,0.7989662511401642,0.05654344653389368,0.7790288529204785,0.6675959121680679,0.8904617936728889
0,245,30,0.30000000000000004,0.7931459844503322,0.03605138287273933,0.8395496129486277,0.742311068566001,0.9367881573312546
0,246,40,0.9000000000000001,0.8004995004995006,0.0850466254355647,0.8479943701618579,0.7493309504146702,0.9466577899090455
0,247,45,0.7000000000000001,0.7971398167050341,0.07902145794142651,0.7642505277973258,0.6471085112417402,0.8813925443529115
0,248,50,1.0,0.8326304130651957,0.03583291516511896,0.7670654468684025,0.6557620470690694,0.8783688466677356
0,249,30,0.5000000000000001,0.8049906615124007,0.05823697289364468,0.805066854327938,0.7002231014404721,0.9099106072154042
0,250,50,1.0,0.7857251444207967,0.04787299455095367,0.8219563687543983,0.7241599140641565,0.9197528234446403
0,251,45,0.9000000000000001,0.7992833253702819,0.028792685076139777,0.7832512315270936,0.6812869296264704,0.8852155334277166
0,252,45,0.5000000000000001,0.8131781262216045,0.058947882006871,0.7874736101337086,0.6794509841504465,0.8954962361169708
0,253,40,1.0,0.7710876080441298,0.06641662483321298,0.8676988036593948,0.7874710750565659,0.9479265322622237
0,254,50,0.7000000000000001,0.8087217130695393,0.1012819059264122,0.8311048557353976,0.7393593193111069,0.9228503921596883
0,255,40,0.7000000000000001,0.7950158537115058,0.07059560487568763,0.868402533427164,0.7875160202375941,0.9492890466167339
0,256,35,1.0,0.7750618946271121,0.08327348648469131,0.8282899366643209,0.728819628444717,0.9277602448839248
0,257,35,0.9000000000000001,0.7994787820874778,0.07069220217878915,0.7832512315270936,0.6671591509526275,0.8993433121015596
0,258,50,0.9000000000000001,0.8292272944446857,0.06344167711988381,0.736805066854328,0.6178674631741363,0.8557426705345195
0,259,40,0.7000000000000001,0.8325131390348781,0.03325970888860995,0.8360309641097818,0.7444397808522505,0.927622147367313
0,260,40,1.5,0.7952699474438605,0.030403677060188306,0.8599577762139339,0.7725501641012622,0.9473653883266058
0,261,45,0.9000000000000001,0.80098814229249,0.0981654732910739,0.8332160450387052,0.7268905237218827,0.9395415663555279
0,262,25,0.08999999999999998,0.8051665725578768,0.04663600104030748,0.7733990147783252,0.6606014233756252,0.8861966061810249
0,263,45,0.7000000000000001,0.7802024062893629,0.06896556785776199,0.8226600985221675,0.7294302510906876,0.9158899459536471
0,264,35,1.0,0.7783955175259523,0.10885826360530151,0.8071780436312457,0.7094321448764163,0.9049239423860749
0,265,40,1.0,0.7960800069495721,0.08301374801046484,0.8508092892329345,0.7643076769692977,0.9373109014965714
0,266,35,0.5000000000000001,0.8146483950831778,0.06039985580175972,0.7776213933849402,0.6689620741263901,0.8862807126434903
0,267,35,0.5000000000000001,0.8302914476827521,0.03840543964578682,0.7586206896551724,0.6389842554360308,0.8782571238743138
0,268,45,1.5,0.84215567041654,0.026052649305588017,0.772695285010556,0.6648824696094575,0.8805081004116542
0,269,45,0.5000000000000001,0.8412913173782739,0.0960355113918953,0.7522871217452498,0.6361097223890312,0.8684645211014682
0,270,50,0.30000000000000004,0.8017591104547627,0.07851328270755742,0.812807881773399,0.7053843937454565,0.9202313698013418
0,271,35,0.5000000000000001,0.7902315076228119,0.06927679378505816,0.8106966924700915,0.7088157738357943,0.9125776111043886
0,272,50,0.5000000000000001,0.8023107327455155,0.07653293554991676,0.8191414496833216,0.7218242131714792,0.9164586861951642
0,273,40,0.7000000000000001,0.7827759197324415,0.057249280499164897,0.8268824771287825,0.7216159689354016,0.9321489853221634
0,274,25,0.30000000000000004,0.8097511184467706,0.10417285059248171,0.7874736101337086,0.6861591816567031,0.8887880386107142
0,275,30,0.7000000000000001,0.813369239456196,0.09272197603215838,0.7551020408163265,0.643354821788501,0.8668492598441522
0,276,35,0.30000000000000004,0.8074316987360467,0.06899298022983201,0.7790288529204785,0.6687295233541678,0.889328182486789
0,277,25,0.1,0.7523976023976024,0.08024867825865208,0.8494018296973962,0.7581527060892074,0.9406509533055848
0,278,30,0.30000000000000004,0.785138774269209,0.044585226920624235,0.82899366643209,0.738681338832686,0.9193059940314943
0,279,50,1.5,0.8121878121878122,0.09037503783512972,0.800844475721323,0.6993926625979314,0.9022962888447146
0,280,35,0.9000000000000001,0.8299548277809148,0.07263618712042241,0.7994370161857847,0.6904974584255283,0.9083765739460408
0,281,50,1.0,0.8456174260522087,0.038810031589160694,0.7945109078114003,0.6915108624500179,0.897510953172783
0,282,50,1.0,0.8610606784519828,0.0783560765843529,0.7494722026741731,0.6376069899731828,0.8613374153751633
0,283,40,2.0,0.7963883942144812,0.056303726654588715,0.8557353976073188,0.7661805104007215,0.9452902848139157
0,284,40,0.1,0.8508469791078488,0.0516497323686267,0.7431386347642506,0.6215410638645186,0.8647362056639823
0,285,50,0.9000000000000001,0.842268600964253,0.07980559566510077,0.7945109078114004,0.689868675629398,0.8991531399934029
0,286,35,6.0,0.8146483950831778,0.049578213903745325,0.7902885292047853,0.6877984452074245,0.8927786132021461
0,287,45,0.5000000000000001,0.797002997002997,0.03574678900256564,0.7952146375791697,0.6906367596381914,0.8997925155201479
0,288,30,2.0,0.8441037223645921,0.05183789833050307,0.736805066854328,0.6180391066550678,0.855571027053588
0,289,45,0.30000000000000004,0.8025496242887549,0.08416413035015163,0.8114004222378608,0.7115915527126806,0.9112092917630408
0,290,40,0.30000000000000004,0.8614515918863747,0.03731950382909646,0.7593244194229416,0.650401234589921,0.8682476042559619
0,291,50,1.0,0.8205316422707727,0.051089393942811326,0.7712878254750175,0.6645245201893262,0.8780511307607091
0,292,45,0.5000000000000001,0.8265126178169657,0.031177521764702214,0.7895847994370162,0.6720222553465258,0.9071473435275064
0,293,45,2.0,0.7991074143248056,0.05331790388922676,0.7691766361717101,0.6576738018190287,0.8806794705243917
0,294,40,1.5,0.8165769013595099,0.0819045057978625,0.8360309641097817,0.741420886603555,0.9306410416160085
0,295,50,2.0,0.7645636971723928,0.12102084173914249,0.8064743138634765,0.7011499465978243,0.9117986811291284
0,296,40,1.0,0.7991660513399643,0.051052647845942066,0.8254750175932443,0.7280603771455645,0.922889658040924
0,297,30,0.5000000000000001,0.8307257959431873,0.07006921107423668,0.7902885292047854,0.691091933955422,0.8894851244541486
0,298,45,0.9000000000000001,0.773235460191982,0.07482605312278047,0.8451794510907812,0.7509401246198675,0.9394187775616949
0,299,35,0.5000000000000001,0.7949919645571819,0.06550786033329463,0.8360309641097818,0.7425064274862523,0.9295555007333112
0,300,50,0.5000000000000001,0.7824392998306042,0.06372479690524102,0.8296973961998593,0.734294753392311,0.9251000390074073
0,301,45,4.0,0.8220258002866698,0.046878775330206957,0.7192118226600985,0.5924126783260573,0.8460109669941396
0,302,45,1.0,0.8272010598097553,0.03343021396955582,0.8430682617874736,0.7464689469652617,0.9396675766096854
0,303,35,0.30000000000000004,0.8143747556791036,0.01861426771857953,0.8191414496833216,0.7218923666419683,0.9163905327246751
0,304,50,1.0,0.8156148199626461,0.07427333205790188,0.8409570724841661,0.7465628645124894,0.9353512804558427
0,305,40,0.9000000000000001,0.8143508665247795,0.07587427055521072,0.7543983110485573,0.6434367728374013,0.8653598492597134
0,306,50,1.0,0.7916322807627155,0.061187576155051264,0.8360309641097818,0.7405753379755737,0.9314865902439897
0,307,25,1.0,0.8102636493940842,0.04660764815044718,0.7853624208304012,0.6754130181177563,0.8953118235430461
0,308,35,0.5000000000000001,0.8679103505190462,0.06181672214860065,0.6854327938071781,0.561008895951735,0.8098566916626211
0,309,40,0.30000000000000004,0.8325326847065979,0.06562372135614315,0.7748064743138634,0.6639899973762093,0.8856229512515177
0,310,35,0.9000000000000001,0.8420145072318986,0.05698684864864211,0.7607318789584799,0.6517344379399999,0.86972931997696
0,311,45,0.7000000000000001,0.8269665117491204,0.121729871512812,0.8233638282899367,0.7312485676049527,0.9154790889749205
0,312,45,0.7000000000000001,0.80120748816401,0.06812112626185111,0.8254750175932442,0.7256752817389829,0.9252747534475056
0,313,40,1.0,0.7547756591234853,0.07574293639861657,0.88036593947924,0.7910097316481809,0.9697221473102994
0,314,50,1.0,0.8222842375016288,0.04712454460659473,0.8163265306122449,0.7219749797225328,0.9106780815019568
0,315,25,0.30000000000000004,0.7881118881118881,0.09449475316807421,0.8233638282899366,0.7284637650840206,0.9182638914958526
0,316,45,1.0,0.8168157929027494,0.03770542224624959,0.7656579873328642,0.6568913792135755,0.8744245954521526
0,317,40,0.30000000000000004,0.7976371454632324,0.10285658080446812,0.7973258268824771,0.6964371328138167,0.8982145209511375
0,318,35,0.7000000000000001,0.7724927246666378,0.07881047616222614,0.8458831808585503,0.7555859636288017,0.9361803980882991
0,319,40,0.1,0.7751835121400339,0.08405185528052697,0.7952146375791697,0.6889443523368868,0.9014849228214525
0,320,35,0.7000000000000001,0.8235785953177258,0.0624576902909134,0.7663617171006334,0.6602724686148032,0.8724509655864634
0,321,40,0.5000000000000001,0.8314489857968119,0.03471376160987543,0.7663617171006334,0.659004871576566,0.8737185626247006
0,322,45,0.30000000000000004,0.7883073448290838,0.030443932796695907,0.840957072484166,0.7463064284398654,0.9356077165284667
0,323,30,0.30000000000000004,0.7735916257655389,0.058704378306134855,0.8325123152709359,0.7400915205213349,0.9249331100205372
0,324,30,0.30000000000000004,0.8165182643443514,0.04181557035069874,0.7895847994370162,0.6793599790878353,0.8998096197861969
0,325,45,2.0,0.817562871910698,0.036505940311572435,0.7691766361717101,0.65791134440159,0.8804419279418303
0,326,35,1.0,0.7758567519437085,0.09113991048227378,0.8170302603800141,0.7250745815419926,0.9089859392180355
0,327,45,8.0,0.7480367458628329,0.07301482509404277,0.8353272343420126,0.747984423050273,0.9226700456337524
0,328,50,0.7000000000000001,0.8021391651826434,0.04552517831650821,0.8135116115411682,0.7109154582708088,0.9161077648115274
0,329,35,1.0,0.8265712548321245,0.05543635513239552,0.8585503166783955,0.7727640115419689,0.9443366218148221
0,330,45,1.0,0.8225774225774225,0.037017118926994295,0.8177339901477833,0.7182569654341913,0.9172110148613752
0,331,50,0.9000000000000001,0.8386504799548277,0.03716850950300621,0.7945109078114004,0.6933140743291691,0.8957077412936317
0,332,25,0.7000000000000001,0.8195891065456283,0.04432797217998648,0.7494722026741731,0.6242027711639079,0.8747416341844382
0,333,45,0.30000000000000004,0.7825761195326413,0.06273406293074886,0.8304011259676285,0.7328751282759558,0.927927123659301
0,334,30,0.5000000000000001,0.842390218477175,0.03316969219961903,0.6685432793807178,0.5371459781892505,0.7999405805721853
0,335,45,1.5,0.8534443817052514,0.03653524439732329,0.7656579873328642,0.6514028852512456,0.8799130894144825
0,336,40,0.30000000000000004,0.7709160404812578,0.07507898030858973,0.8318085855031667,0.7411241243463371,0.9224930466599965
0,337,35,0.7000000000000001,0.8374299613430048,0.05389880557538133,0.8015482054890921,0.6950901707015655,0.9080062402766189
0,338,50,0.9000000000000001,0.772605655214351,0.04919916948111284,0.8859957776213934,0.8027783489851814,0.9692132062576055
0,339,25,1.5,0.7966902662554837,0.08554923337532033,0.7156931738212526,0.5967007421978207,0.8346856054446848
0,340,40,1.0,0.8013725405029752,0.048042805374283994,0.8479943701618579,0.7584072447043307,0.937581495619385
0,341,30,0.30000000000000004,0.8040481257872563,0.093617460055622,0.7839549612948629,0.6731675091831486,0.8947424134065769
0,342,40,0.1,0.7934587151978457,0.05776282795367433,0.8367346938775511,0.7480694193554035,0.9253999683996984
0,343,40,0.9000000000000001,0.8081548885896712,0.03977691767444312,0.8043631245601689,0.7007839964841907,0.9079422526361471
0,344,45,1.0,0.83808365547496,0.07233586636565079,0.745249824067558,0.6276487571091993,0.8628508910259165
0,345,50,0.5000000000000001,0.8169482691221821,0.08122648606927808,0.8318085855031668,0.74303411721251,0.9205830537938237
0,346,40,0.9000000000000001,0.8822069235112714,0.059347431855787926,0.6671358198451794,0.5389130417021979,0.795358597988161
0,347,30,1.5,0.774592798505842,0.07569490966729517,0.8430682617874735,0.7518589207421678,0.9342776028327793
0,348,40,2.0,0.8418581418581418,0.07551413568940588,0.6980999296270233,0.5779704218081152,0.8182294374459309
0,349,50,2.0,0.7964079398862008,0.09256790914316557,0.8691062631949332,0.78437246513154,0.953840061258326
0,350,40,1.0,0.7985905398948876,0.06551225021585728,0.9021815622800845,0.83345474457508,0.9709083799850886
0,351,30,0.30000000000000004,0.8317660600269295,0.08845865535106807,0.808585503166784,0.7095922584646768,0.9075787478688913
0,352,25,4.0,0.8027255353342311,0.044983239164728205,0.7607318789584799,0.645546440629459,0.8759173172875009
0,353,50,0.30000000000000004,0.8144333926942622,0.030960305005076252,0.8233638282899367,0.7242551156665811,0.9224725409132921
0,354,30,0.5000000000000001,0.8232267732267733,0.0609242855796511,0.768472906403941,0.6562869548238237,0.8806588579840582
0,355,30,1.0,0.8259653390088173,0.07747274222337053,0.7818437719915552,0.6681448984282187,0.8955426455548919
0,356,35,0.7000000000000001,0.8382747687095513,0.05769468462298632,0.7748064743138635,0.6702606529537134,0.8793522956740136
0,357,30,0.30000000000000004,0.8685749033575121,0.03961097442472512,0.6875439831104857,0.5609592660570767,0.8141287001638945
0,358,40,1.0,0.8047517699691612,0.04533711579429097,0.8022519352568614,0.6968014206845227,0.9077024498292002
0,359,50,0.5000000000000001,0.7919493549928334,0.06250949530316126,0.8458831808585503,0.7591130950187603,0.9326532666983405
0,360,40,0.9000000000000001,0.8744820396994311,0.061510310754878464,0.7163969035890217,0.5923363981345205,0.840457409043523
0,361,50,0.9000000000000001,0.8299200799200799,0.058244201217280675,0.7938071780436312,0.6846506903967725,0.9029636656904899
0,362,50,1.0,0.8363071710897799,0.0514003290266151,0.7438423645320198,0.6245680535718031,0.8631166754922363
0,363,30,0.5000000000000001,0.7960604612778527,0.11127938653160627,0.7712878254750176,0.6576173901710625,0.8849582607789728
0,364,45,0.9000000000000001,0.8110650219345873,0.10993772242864364,0.8515130190007036,0.7681712409323802,0.9348547970690273
0,365,50,0.30000000000000004,0.792970073404856,0.054134306937125676,0.8465869106263194,0.7566735673382409,0.9365002539143984
0,366,50,2.0,0.7966663771011597,0.06789542991311596,0.768472906403941,0.6565916501032922,0.8803541627045897
0,367,45,0.9000000000000001,0.8528971028971029,0.08396319534213054,0.7213230119634061,0.6019775168185256,0.8406685071082866
0,368,45,1.5,0.8576771055031924,0.05045555038119772,0.7656579873328642,0.6540025653903436,0.8773134092753845
0,369,30,0.9000000000000001,0.794757416496547,0.050318156995870875,0.8121041520056298,0.7044684111628847,0.9197398928483751
0,370,50,0.7000000000000001,0.7809299396255918,0.04528503152642249,0.7642505277973258,0.6463910578962513,0.8821099976984004
0,371,30,0.7000000000000001,0.8338118403335795,0.030965874930006545,0.7607318789584799,0.6470793270441503,0.8743844308728096
0,372,50,0.9000000000000001,0.825296442687747,0.05441673655252998,0.8036593947923998,0.7064390191773421,0.9008797704074573
0,373,50,2.0,0.8459497024714416,0.028306978324539604,0.7529908515130189,0.6354863081452363,0.8704953948808015
0,374,35,0.30000000000000004,0.791330408721713,0.0708555628170546,0.7959183673469388,0.6912602827117597,0.9005764519821177
0,375,50,0.5000000000000001,0.8448269122182165,0.056412420845256314,0.76073187895848,0.6443599434031273,0.8771038145138326
0,376,35,0.30000000000000004,0.7821309125656952,0.10573589063448105,0.8022519352568613,0.6904919486734767,0.9140119218402462
0,377,30,0.1,0.8123876123876125,0.07886764866816072,0.781140042223786,0.6716925866119031,0.890587497835669
0,378,30,0.7000000000000001,0.8202189115232594,0.058936171760375744,0.7628430682617875,0.6574013060595405,0.8682848304640343
0,379,40,0.30000000000000004,0.7775029318507579,0.05600801510214065,0.8346235045742435,0.7362265475929913,0.9330204615554957
0,380,25,0.7000000000000001,0.8078617035138775,0.04896085337152805,0.7614356087262492,0.6534489977213889,0.8694222197311094
0,381,30,0.7000000000000001,0.7795639143465231,0.10567981345481588,0.8240675580577058,0.7292958562735605,0.9188392598418511
0,382,35,0.7000000000000001,0.8114646223341875,0.11847542975860295,0.8064743138634765,0.6960519053181349,0.9168967224088178
0,383,30,0.9000000000000001,0.8483668505407638,0.06030801656244485,0.7311752287121746,0.6173204446651916,0.8450300127591575
0,384,40,0.5000000000000001,0.8443773617686663,0.04178316574763187,0.7375087966220971,0.625284292855317,0.8497333003888773
0,385,45,0.30000000000000004,0.8160252790687572,0.07991625437703495,0.7677691766361717,0.661251484837268,0.8742868684350754
0,386,40,0.7000000000000001,0.77740520349216,0.057966175856586546,0.8036593947923997,0.6987449744421476,0.9085738151426518
0,387,30,0.30000000000000004,0.7688311688311689,0.05016287589651721,0.8585503166783955,0.7597492071181875,0.9573514262386036
0,388,30,0.5000000000000001,0.7822090952525735,0.07323703349932209,0.8177339901477834,0.7105261854548811,0.9249417948406854
0,389,35,0.7000000000000001,0.8278504104591061,0.04384197481072762,0.7923997185080929,0.683267353240347,0.9015320837758389
0,390,25,0.30000000000000004,0.8404421665291231,0.0470577844567703,0.7656579873328642,0.6547418720560954,0.8765741026096328
0,391,40,0.9000000000000001,0.7802805889762412,0.04735465928818028,0.8346235045742434,0.736714738993794,0.932532270154693
0,392,50,0.7000000000000001,0.8499044433827043,0.03898484554531062,0.6847290640394089,0.559449824847158,0.8100083032316596
0,393,30,0.5000000000000001,0.7932046214654911,0.05712244761472642,0.8367346938775511,0.7356824271341473,0.9377869606209546
0,394,50,0.7000000000000001,0.8359206011379925,0.08887186839453576,0.7790288529204785,0.668349493187357,0.8897082126535998
0,395,40,0.30000000000000004,0.7954654041610565,0.03460163385837901,0.8346235045742435,0.735705157344066,0.933541851804421
0,396,45,0.5000000000000001,0.8342809364548496,0.050865816005502336,0.7642505277973257,0.6480061361857101,0.8804949194089415
0,397,50,0.7000000000000001,0.8207705338140121,0.08575363830868656,0.7712878254750177,0.6675974624815274,0.8749781884685078
0,398,40,0.9000000000000001,0.8152391087173697,0.07932122052979923,0.8458831808585504,0.7483743112397195,0.9433920504773813
0,399,50,1.0,0.8580680189375842,0.03165289695676365,0.7185080928923293,0.6000338234667957,0.8369823623178627
0,400,25,0.5000000000000001,0.7731724796942189,0.07712423952503393,0.8071780436312456,0.7075729799830913,0.9067831072793998
0,401,40,0.9000000000000001,0.7715849368023282,0.07024197774234597,0.8937368050668544,0.8166581353198052,0.9708154748139033
0,402,40,2.0,0.8367219736784955,0.05772824329492754,0.7874736101337088,0.6829423041069083,0.892004916160509
0,403,45,0.9000000000000001,0.8307996351474612,0.066075646512862,0.7536945812807881,0.633685887281643,0.8737032752799333
0,404,45,0.5000000000000001,0.7885614385614386,0.08326036872430823,0.8029556650246306,0.6997651573433996,0.9061461727058613
0,405,40,0.9000000000000001,0.7950158537115058,0.061809719932036995,0.8156228008444758,0.7087684235942991,0.9224771780946525
0,406,40,1.0,0.8550601572340701,0.057906903977859,0.757213230119634,0.6382525404147138,0.8761739198245543
0,407,30,2.0,0.7599596056117794,0.09026697308966364,0.8733286418015482,0.78382295609818,0.9628343275049167
0,408,50,1.5,0.8035160491682231,0.052742608800530826,0.7909922589725545,0.6888169427393009,0.8931675752058081
0,409,25,0.5000000000000001,0.7990683229813665,0.09545110036625895,0.8135116115411682,0.7049304297951576,0.9220927932871786
0,410,40,6.0,0.8442796334100683,0.024660678181784884,0.7142857142857143,0.5880432328070767,0.8405281957643519
0,411,40,0.7000000000000001,0.803809234244017,0.06334570888238868,0.8149190710767066,0.7117244482840084,0.9181136938694048
0,412,35,0.7000000000000001,0.7847869521782564,0.050605522145899945,0.8627726952850105,0.7799010078856619,0.945644382684359
0,413,40,0.7000000000000001,0.8242279459670764,0.05482889008645205,0.7142857142857143,0.6018987707383288,0.8266726578330998
0,414,50,1.0,0.8054163228076272,0.08354619905414701,0.7931034482758621,0.6819471595153779,0.9042597370363461
0,415,40,1.0,0.797691438995787,0.06717128862453368,0.8353272343420126,0.7430955685438269,0.9275589001401986
0,416,35,1.0,0.8039503974286584,0.1200461257604426,0.8655876143560872,0.7776120705769765,0.9535631581351982
0,417,50,0.7000000000000001,0.8133496937844764,0.03261780332718814,0.7938071780436312,0.6783834351057014,0.909230920981561
0,418,35,0.7000000000000001,0.8067823480866959,0.08548202093104641,0.8304011259676285,0.733549050458403,0.9272532014768538
0,419,45,0.5000000000000001,0.8108739086999955,0.07884387142998502,0.8092892329345532,0.7079986702840761,0.9105797955850299
0,420,30,0.7000000000000001,0.8364396473092125,0.12649241238085968,0.7543983110485574,0.6380268620363955,0.8707697600607193
0,421,50,2.0,0.8374690526864439,0.04200229000012762,0.7945109078114004,0.6905809430184555,0.8984408726043454
0,422,45,0.7000000000000001,0.8074707900794857,0.03764594973516352,0.8416608022519352,0.7485619231243184,0.9347596813795522
0,423,50,0.9000000000000001,0.8115232593493463,0.06174607486778182,0.8726249120337791,0.7876861549857395,0.9575636690818188
0,424,45,0.5000000000000001,0.8332841071971508,0.04797738532166885,0.7628430682617874,0.6509821072473091,0.8747040292762657
0,425,45,4.0,0.8511054163228076,0.04175641740148173,0.7318789584799438,0.6106829607765919,0.8530749561832952
0,426,35,0.30000000000000004,0.7844112409329801,0.1411050007220643,0.8599577762139339,0.7619906205540334,0.9579249318738345
0,427,50,1.0,0.8194718325153107,0.038823741526428375,0.7543983110485574,0.6388792956906952,0.8699173264064195
0,428,45,0.30000000000000004,0.8205902792859316,0.024829806560932047,0.748768472906404,0.635032306698061,0.8625046391147471
0,429,35,0.7000000000000001,0.8162250792685576,0.0431093549962331,0.7867698803659394,0.681706022066432,0.8918337386654468
0,430,35,0.7000000000000001,0.8344416453112107,0.07149685177748637,0.7733990147783251,0.657086598551618,0.8897114310050321
0,431,35,0.5000000000000001,0.8237588498458063,0.025858099898512715,0.8304011259676284,0.7269053384140465,0.9338969135212103
0,432,35,0.30000000000000004,0.8156973461321287,0.07078347680708881,0.8163265306122449,0.720617844672376,0.9120352165521136
0,433,45,1.5,0.8357989836250705,0.030839883915530802,0.7375087966220971,0.6172497447017787,0.8577678485424155
0,434,50,1.0,0.8004995004995005,0.09262650584948429,0.8022519352568613,0.7015816765304599,0.902922193983263
0,435,30,0.7000000000000001,0.7900555965773358,0.03139650910704515,0.8121041520056298,0.7028091028515135,0.9213992011597463
0,436,50,0.7000000000000001,0.8432154801720019,0.014485497554388025,0.7684729064039408,0.6563986492869873,0.8805471635208946
0,437,45,0.9000000000000001,0.7753637666681146,0.08110412551810198,0.8747361013370866,0.7885965598658836,0.9608756428082895
0,438,30,0.7000000000000001,0.7774877296616427,0.0985818196069625,0.7874736101337086,0.6826225669553079,0.8923246533121094
0,439,40,0.7000000000000001,0.8308821613169439,0.04332723154534894,0.7361013370865588,0.6116676104074346,0.8605350637656832
0,440,40,1.5,0.7619337184554575,0.11634782679250515,0.8240675580577058,0.7249593024677112,0.9231758136477004
0,441,45,0.5000000000000001,0.810224558050645,0.06392687704638848,0.8304011259676284,0.7314693857224506,0.9293328662128062
0,442,45,0.5000000000000001,0.8528927594144985,0.06072367932336469,0.7614356087262492,0.6460249639244269,0.8768462535280714
0,443,50,0.9000000000000001,0.8571254832124398,0.0353803744527579,0.7515833919774806,0.6387030577546586,0.8644637262003028
0,444,25,0.5000000000000001,0.7993224167137212,0.05347314620534766,0.8296973961998593,0.7380610969005755,0.9213336954991428
0,445,45,0.5000000000000001,0.8335186552577858,0.08145217988014652,0.780436312456017,0.6703164347206964,0.8905561901913374
0,446,25,0.5000000000000001,0.7994635798983625,0.06533226239920611,0.7832512315270936,0.6756313254152256,0.8908711376389614
0,447,40,0.5000000000000001,0.8507731399035748,0.05177918043147534,0.741027445460943,0.6248897237299487,0.8571651671919374
0,448,20,6.0,0.7727033835729488,0.06035123814936093,0.7945109078114004,0.6871523746249457,0.9018694409978552
0,449,35,0.5000000000000001,0.8362333318855057,0.04817445512664462,0.800844475721323,0.6973977176115862,0.9042912338310598
0,450,40,0.5000000000000001,0.8469356730226295,0.0826448258506837,0.780436312456017,0.6741106313850413,0.8867619935269924
0,451,40,0.5000000000000001,0.7883855275159621,0.10140140476203979,0.8578465869106263,0.7710995383445877,0.944593635476665
0,452,30,0.5000000000000001,0.8037115058854191,0.05704284128719263,0.7818437719915553,0.668787916767999,0.8948996272151116
0,453,45,0.9000000000000001,0.8260587238848108,0.02713357243552128,0.8212526389866291,0.7255477392677581,0.9169575387055002
0,454,25,0.30000000000000004,0.8117382617382617,0.10874729341744001,0.8057705840957073,0.7042514311299066,0.9072897370615081
0,455,50,0.7000000000000001,0.8226165139208618,0.06250986848715225,0.757213230119634,0.6502063037191852,0.8642201565200829
0,456,50,0.5000000000000001,0.8310580723624202,0.06415121347739586,0.7811400422237861,0.6684853991544313,0.8937946852931409
0,457,40,0.5000000000000001,0.7894648829431438,0.07364013844547394,0.7832512315270935,0.6661600737681588,0.9003423892860283
0,458,40,0.7000000000000001,0.8472332015810276,0.07751030189264098,0.7459535538353272,0.6284912765306693,0.863415831139985
0,459,35,0.9000000000000001,0.8416626851409459,0.06938134291672676,0.757213230119634,0.645178233877693,0.8692482263615751
0,460,20,0.049999999999999996,0.8032141771272207,0.07749034739348876,0.7403237156931739,0.6289172504593552,0.8517301809269924
0,461,50,0.9000000000000001,0.8033944316553011,0.022548904953860107,0.8479943701618579,0.7626901049171879,0.9332986354065278
0,462,50,0.9000000000000001,0.7614689658167919,0.07205029587114674,0.8838845883180858,0.8040957597185919,0.9636734169175797
0,463,45,1.0,0.8023346218998393,0.10474170006886672,0.7931034482758621,0.6841956510399274,0.9020112455117966
0,464,40,0.7000000000000001,0.7807692307692308,0.0554528766809949,0.8184377199155525,0.7166933839098044,0.9201820559213005
0,465,35,1.0,0.7982039699431004,0.07387609690252636,0.8437719915552427,0.7486239365916695,0.938920046518816
0,466,35,2.0,0.7590235851105416,0.10376592486800205,0.836734693877551,0.7422698531360653,0.9311995346190366
0,467,20,0.7000000000000001,0.8132671676149938,0.10342478922226506,0.8057705840957072,0.7016202136499579,0.9099209545414568
0,468,25,0.7000000000000001,0.8225187855622638,0.06280909972063059,0.7621393384940184,0.6460421857938708,0.8782364911941659
0,469,50,0.9000000000000001,0.8232854102419319,0.05141241854962263,0.8092892329345532,0.7059827419770497,0.9125957238920563
0,470,45,0.30000000000000004,0.7939039221647918,0.1193799908895956,0.8325123152709358,0.7335575707447686,0.9314670597971035
0,471,40,1.5,0.8307409981323024,0.05688405788694936,0.8381421534130894,0.7486907598733441,0.9275935469528347
0,472,50,0.30000000000000004,0.8088867654085045,0.12711652248276095,0.7403237156931738,0.63088872831286,0.8497587030734876
0,473,35,0.30000000000000004,0.7700277982886679,0.07601941601217675,0.8543279380717805,0.7693129566181002,0.9393429195254607
0,474,50,0.7000000000000001,0.8160209355861531,0.07982304745514801,0.812807881773399,0.7133716752953914,0.9122440882514069
0,475,50,0.5000000000000001,0.7632172175650437,0.06909785189737341,0.8669950738916256,0.7883622187230123,0.9456279290602393
0,476,40,1.0,0.8394996308039786,0.08588681909720448,0.7698803659394793,0.6599223121917992,0.8798384196871591
